# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0,0.7,0.00032707864931123365,0,3.0,0.0009752249516211478,0.0,0.0,0.0
 0.08917470493435686,2.011928192,0.700000068093269,0.00032707864931123365,0.26752411480307065,3.0000000000000004,0.0009752249516211478,0.0,0.018121552214074813,0.0
 0.12573394132572688,2.023713536,0.7000002716448056,0.0009895887604841494,0.3772018239771807,3.000000000000001,0.0010030357945235995,0.0,0.024220244346334775,0.0
 0.15352998405709034,2.035357184,0.7000006095622047,0.0016628157072989351,0.4605899521712711,2.999999999999999,0.0010317108593334821,0.0,0.029464597716129935,0.0
 0.1767489519374982,2.046860288,0.7000010807530607,0.002346953255278895,0.5302468558124948,3.0000000000000036,0.0010613011095235818,0.0,0.03430121325219467,0.0
 0.1970177657514242,2.058224,0.7000016841249681,0.0030421981602794003,0.5910532972542727,2.999999999999996,0.001091815041277055,0.0,0.0389161250456545,0.0
 0.21517353005818624,2.069449472,0.7000024185855219,0.003748750154340782,0.6455205901745588,3.0,0.0011232969549404685,0.0,0.043409435782687196,0.0
 0.23171513558713758,2.080537856,0.7000032830423164,0.004466811917292339,0.6951454067614128,3.0,0.0011557656584285471,0.0,0.04784307360401918,0.0
 0.24696869455499262,2.0914903039999997,0.7000042764029464,0.005196589061714675,0.7409060836649779,2.9999999999999982,0.0011892586067618976,0.0,0.05225906361444024,0.0
 0.26116146754246006,2.1023079680000003,0.7000053975750062,0.005938290088132044,0.7834844026273802,2.9999999999999982,0.0012237961863547273,0.0,0.05668793639425647,0.0
 0.2744594690979261,2.1129919999999998,0.7000066454660909,0.006692126354479028,0.8233784072937783,2.999999999999996,0.001259436192086824,0.0,0.06115308990686338,0.0
 0.2869884461735587,2.123543552,0.7000080189837947,0.007458312016026216,0.860965338520676,3.0000000000000044,0.0012962011596968292,0.0,0.0656732596071116,0.0
 0.29884642261352623,2.1339637760000003,0.7000095170357125,0.008237063981183217,0.8965392678405786,2.9999999999999907,0.0013341142626309241,0.0,0.07026400680212962,0.0
 0.31011161925034875,2.144253824,0.7000111385294386,0.009028601834300242,0.9303348577510462,3.000000000000005,0.0013732276780472094,0.0,0.07493866700215895,0.0
 0.3208476780246873,2.1544148480000005,0.700012882372568,0.009833147767706005,0.9625430340740617,2.9999999999999947,0.0014135761853256467,0.0,0.07970897564777493,0.0
