# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8286222286730291,4.4,26.41638838437576,0,3.0,-0.39527479973149027,0.0,0.0,0.0
 0.110378645845108,1.8449891868417871,4.408130464476163,26.41638838437576,0.33113593753532394,2.9999999999999996,-0.39527479973149027,0.0,-9.045347764828566,0.0
 0.15618796412962557,1.8614519802816651,4.416160626373543,26.00202716962258,0.4685638923888767,3.0000000000000004,-0.3901404396525214,0.0,-11.641284383338181,0.0
 0.19140031797075596,1.8780099081630541,4.4240910528517405,25.59211014475125,0.5742009539122679,3.000000000000001,-0.3850316407194824,0.0,-13.635474097376433,0.0
 0.22113799285132205,1.894662269656345,4.431922311070353,25.18662284920109,0.6634139785539661,2.999999999999999,-0.37995070153741367,0.0,-15.281351702662208,0.0
 0.24738394555581772,1.9114083639319281,4.439654968188977,24.78554921515225,0.7421518366674532,3.000000000000003,-0.3748997863592222,0.0,-16.687689298064576,0.0
 0.2711546162864637,1.9282474901601947,4.447289591367211,24.388871647592634,0.8134638488593913,3.000000000000005,-0.3698809282238396,0.0,-17.914178339735784,0.0
 0.2930535020315093,1.9451789475115355,4.454826747764654,23.996571102914388,0.8791605060945281,3.0,-0.36489603225319855,0.0,-18.998134278383358,0.0
 0.31347360915194156,1.9622020351563412,4.462267004540903,23.60862716586145,0.9404208274558248,2.9999999999999973,-0.35994687891971794,0.0,-19.964906034519164,0.0
 0.3326877762678574,1.9793160522650026,4.469610928855555,23.225018124860636,0.9980633288035723,3.0,-0.35503512765460105,0.0,-20.83274785160569,0.0
 0.350894547742132,1.9965202980079109,4.476859087868211,22.845721045545268,1.0526836432263962,3.0,-0.3501623204958225,0.0,-21.615388938186598,0.0
 0.368243724486621,2.0138140715554558,4.484012048738466,22.470711842455795,1.104731173459863,2.999999999999994,-0.34532988561852346,0.0,-22.32350966847258,0.0
 0.38485161899078696,2.0311966720780292,4.491070378625919,22.099965348919078,1.154554856972361,3.0000000000000036,-0.34053914119886836,0.0,-22.965646161371936,0.0
 0.4008106719766804,2.048667398746022,4.498034644690168,21.733455384974462,1.2024320159300412,2.9999999999999964,-0.3357912991092061,0.0,-23.548773394271894,0.0
 0.4161957859070214,2.0662255507298237,4.504905414090811,21.371154823383804,1.248587357721064,2.9999999999999893,-0.3310874687265421,0.0,-24.078696815002942,0.0
 0.4310686493555393,2.0838704271998263,4.511683253987446,21.013035653636003,1.2932059480666176,2.9999999999999925,-0.3264286607138416,0.0,-24.560324392295783,0.0
 0.44548078023572707,2.10160132732642,4.5183687315396694,20.659069044034368,1.3364423407071808,2.9999999999999925,-0.32181579081612816,0.0,-24.99786108249751,0.0
 0.4594757232894513,2.119417550279996,4.524962413907082,20.309225401719907,1.3784271698683535,2.999999999999996,-0.31724968364058775,0.0,-25.394951253169275,0.0
 0.47309067247961883,2.137318395230945,4.531464868249281,19.963474430721224,1.419272017438856,2.999999999999996,-0.3127310763504005,0.0,-25.754785214860323,0.0
 0.486357692174805,2.1553031613496576,4.537876661725862,19.621785188030383,1.4590730765244144,2.9999999999999916,-0.30826062240543944,0.0,-26.080180390257606,0.0
 0.49930465209984115,2.1733711478065247,4.544198361496425,19.284126137680005,1.497913956299523,3.0000000000000084,-0.3038388951797623,0.0,-26.373644173362276,0.0
 0.5119559540080209,2.191521653771937,4.55043053472057,18.950465202823896,1.535867862024062,2.9999999999999956,-0.2994663915903496,0.0,-26.637423316457692,0.0
 0.5243331041185388,2.209753978416286,4.5565737485578905,18.620769815878685,1.572999312355616,3.000000000000009,-0.29514353556433554,0.0,-26.873543240744464,0.0
 0.5364551695340678,2.2280674209099613,4.562628570167987,18.295006966767335,1.609365508602203,3.0,-0.29087068157338336,0.0,-27.083839705859784,0.0
 0.5483391461441526,2.2464612804233544,4.5685955667104565,17.97314324919161,1.6450174384324574,3.0000000000000093,-0.2866481179172097,0.0,-27.26998458469311,0.0
 0.5600002581310517,2.264934856126856,4.574475305344897,17.655144905068493,1.6800007743931549,3.0000000000000093,-0.2824760701192793,0.0,-27.433507056526803,0.0
 0.5714522040053482,2.283487447190857,4.580268353230907,17.340977867115015,1.7143566120160443,2.9999999999999805,-0.27835470410175256,0.0,-27.575811187739575,0.0
 0.5827073603951214,2.3021183527857474,4.585975277528084,17.03060779962215,1.7481220811853637,3.0,-0.27428412931966195,0.0,-27.69819063984754,0.0
 0.5937769521302866,2.3208268720819194,4.591596645396028,16.724000137436267,1.7813308563908594,3.00000000000001,-0.27026440178434297,0.0,-27.801841064767554,0.0
 0.6046711951949295,2.339612304249763,4.597133023994335,16.421120123232114,1.8140135855847883,3.00000000000001,-0.2662955270405271,0.0,-27.887870632311525,0.0
 0.6153994176574019,2.358473948459669,4.602584980482601,16.12193284308403,1.8461982529722054,2.99999999999999,-0.2623774629986456,0.0,-27.9573090282896,0.0
 0.625970162588216,2.3774111038820283,4.607953082020428,15.82640326039403,1.8779104877646475,2.999999999999979,-0.25851012272886476,0.0,-28.011115200899543,0.0
 0.6363912761404187,2.3964230696872315,4.613237895767412,15.534496248161625,1.9091738284212554,2.9999999999999893,-0.2546933771036012,0.0,-28.05018405331469,0.0
 0.6466699833263281,2.4155091450456703,4.61843998888315,15.24617661976674,1.9400099499789836,3.0,-0.2509270573540321,0.0,-28.07535227820911,0.0
