# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8286222286730291,4.89564207699844,-19.65990650032123,0,3.0,0.399220842230271,180.0,0.0,0.025944159658274547
 0.13694838742448923,1.8551145817777355,4.886177351082151,-19.65990650032123,0.4108451622734676,2.9999999999999996,0.399220842230271,-179.99644698917172,11.348134844199853,0.18806406703663922
 0.19362307063843057,1.881683387284746,4.877020286371683,-19.016754552957117,0.5808692119152916,2.9999999999999996,0.3964077785679046,-179.9857885177485,14.680570898701905,0.4087278621806718
 0.23708046751671225,1.9083271992052695,4.868168030707601,-18.378775157012477,0.7112414025501366,2.9999999999999982,0.3934582269964762,-179.9680262688265,17.279355956818286,0.6790649613027336
 0.2736943748342199,1.935044571550513,4.859617731930461,-17.746110419503307,0.8210831245026594,2.9999999999999987,0.3903786944783863,-179.9431630472708,19.454212826921726,0.9913052475403751
 0.3059349667990624,1.9618340583316847,4.851366537880826,-17.11889508175332,0.917804900397187,3.0,0.3871757599007259,-179.91120277927223,21.33659403940098,1.3403968371670716
 0.33506982183732253,1.9886942135599928,4.843411596399253,-16.497256507405165,1.0052094655119674,3.0000000000000018,0.38385604771956705,-179.87215051172763,22.99786521996038,1.722691636118625
 0.36185238658512786,2.0156235912466443,4.835750055326307,-15.881314693090278,1.0855571597553835,3.000000000000002,0.38042620247568654,-179.82601241144278,24.482186029678786,2.135372380212489
 0.3867738699654541,2.0426207454028478,4.8283790625025444,-15.271182300837582,1.160321609896362,2.9999999999999933,0.3768928646150942,-179.7727957641585,25.819275896566694,2.5761601607762192
 0.41017567225865775,2.069684230039811,4.821295765768527,-14.66696471095245,1.230527016775973,3.0,0.3732626474144327,-179.7125089734004,27.03036415753625,3.043147915552753
 0.43230651049516805,2.0968125991687407,4.814497312964815,-14.06876009430805,1.2969195314855038,2.999999999999995,0.3695421153365448,-179.64516155915152,28.13131478442595,3.5346979669158936
 0.4533542502167897,2.1240044068008466,4.807980851931968,-13.476659502698444,1.3600627506503689,3.0000000000000053,0.36573776370263883,-179.57076415634933,29.134412964536807,4.049375204149016
 0.4734649189095227,2.151258206947335,4.801743530510548,-12.89074697601138,1.4203947567285677,2.9999999999999973,0.3618559998714772,-179.48932851320612,30.04945411838076,4.585901507219092
 0.49275469731247773,2.178572553619415,4.795782496541113,-12.311099664938052,1.4782640919374328,2.9999999999999973,0.35790312585284983,-179.40086748935408,30.884441777414896,5.143123525638166
 0.5113178204931579,2.205946000828294,4.7900948978642255,-11.737787967857354,1.5339534614794732,2.999999999999997,0.3538853224134617,-179.3053950538142,31.646053143792386,5.719989223018305
 0.529231975053255,2.233377102585179,4.7846778823204446,-11.170875680622409,1.5876959251597649,3.0000000000000124,0.3498086346937637,-179.20292628279097,32.339960078694055,6.31553038183217
 0.5465620991889433,2.260864412901279,4.779528597750329,-10.610420157915438,1.6396862975668296,3.0,0.34567895931227904,-179.0934773572911,32.971056578647804,6.928849281335903
 0.5633631280460675,2.2884064857878017,4.774644191994443,-10.056472484887703,1.6900893841382023,3.0000000000000067,0.3415020328920154,-178.97706556056872,33.54362376712747,7.559108371017068
 0.5796820216401475,2.316001875255954,4.770021812893343,-9.509077657872096,1.7390460649204424,3.0000000000000067,0.3372834220981033,-178.85370927539597,34.06145197325229,8.205522140047018
 0.5955592920943691,2.343649135316945,4.76565860828759,-8.96827477282929,1.7866778762831073,3.0,0.3330285149499235,-178.72342798116034,34.52793260938938,8.867350626268788
 0.6110301735508384,2.371346819981981,4.761551726017747,-8.434097220492463,1.8330905206525154,3.000000000000007,0.3287425136107033,-178.5862422507884,34.946128373748195,9.543894168628968
 0.6261255319805896,2.3990934832622717,4.757698313924372,-7.906572886958637,1.8783765959417689,2.9999999999999925,0.3244304283351745,-178.44217374749732,35.31882759764099,10.234489115910243
 0.6408725823134497,2.4268876791690235,4.754095519848025,-7.385724358678618,1.922617746940349,2.9999999999999925,0.3200970727396825,-178.29124522137388,35.64858681675242,10.938504279699249
 0.6552954605752223,2.454727961713445,4.750740491629267,-6.8715691308163676,1.9658863817256667,3.0,0.31574706014126835,-178.1334805057819,35.93776447125638,11.655337972953939
 0.6694156853653472,2.482612884906744,4.747630377108658,-6.36411981802766,2.0082470560960415,2.999999999999992,0.3113848010634985,-177.96890451359891,36.18854784764851,12.384415513754094
 0.6832525337920425,2.5105410027601276,4.744762324126758,-5.863384366677537,2.049757601376127,2.999999999999984,0.3070145017404188,-177.79754323328189,36.40297480467231,13.125187101660133
 0.6968233505079303,2.5385108692848046,4.74213348052413,-5.369366267690249,2.0904700515237904,2.999999999999992,0.3026401634853498,-177.61942372476352,36.58295143990958,13.87712599505111
 0.7101438038676912,2.5665210384919828,4.7397409941413295,-4.882064769272538,2.130431411603073,3.000000000000017,0.29826558307347245,-177.43457411517892,36.730266581639334,14.639726933100393
 0.7232280998815411,2.5945700643928697,4.73758201281892,-4.401475088650747,2.169684299644623,3.0,0.29389435378878936,-177.2430235944243,36.84660374886958,15.412504758164223
 0.7360891621804363,2.6226565009986724,4.735653684397461,-3.927588622333831,2.2082674865413083,2.9999999999999827,0.289529867281703,-177.04480241054753,36.93355111850049,16.194993203184698
 0.7487387843819411,2.6507789023206008,4.733953156717513,-3.4603931541248354,2.246216353145823,3.000000000000009,0.2851753160334052,-176.8399418649713,36.992609876958326,16.986743815788714
