1.7756712040963323,1.7713632570122286,4.4102970824748455,4.41,0.03805892700675986,0.0,0.002624600535799513,0.0
1.7797538598535079,1.7713632570122286,4.41057862852279,4.41,0.07412749851485292,0.0,0.005111943179191725,0.0
1.782879841261206,1.7713632570122286,4.4107942008765795,4.41,0.10174424865068253,0.0,0.007016435578324921,0.0
3.649484488801487,1.7713632570122286,4.478954542966421,4.41,1.6878111716083584,0.0,0.005205865353314321,0.0
3.727497403094674,1.7713632570122286,4.478667453202763,4.41,1.6955954395266577,0.0,-4.76613697055866E-4,0.0
3.7475355521471574,1.7713632570122286,4.478548858091197,4.41,1.6975913442205428,0.0,-0.00195733348012067,0.0
3.7662340615427166,1.7713632570122286,4.478413518077703,4.41,1.6994524547806302,0.0,-0.003350596892986178,0.0
3.9363908162472367,1.7713632570122286,4.476417486299537,4.41,1.716326063384667,0.0,-0.016380987876555043,0.0
4.137384819006071,1.7713632570122286,4.472138553052093,4.41,1.7360992473844914,0.0,-0.0326252168696323,0.0
4.218463642949422,1.7713632570122286,4.469804127573213,4.41,1.7440224199932906,0.0,-0.039433054209511945,0.0
4.2713408135589255,1.7713632570122286,4.468089183002317,4.41,1.7491722365600908,0.0,-0.0439492549174552,0.0
4.400551349669719,1.7713632570122286,4.463247814499045,4.41,1.761696074145462,0.0,-0.055228585753642714,0.0
4.46755886145238,1.7713632570122286,4.460366056179451,4.41,1.7681560778750267,0.0,-0.06120768414151926,0.0
4.7886862482294,1.7713632570122286,4.442968548046845,4.41,1.7987732643972656,0.0,-0.09087505335721754,0.0
4.864943180690231,1.7713632570122286,4.437949431613617,4.41,1.8059608242734755,0.0,-0.09810086216231656,0.0
5.785493759034156,1.7713632570122286,4.351557593443351,4.41,1.8914422381057396,0.0,-0.17850871064152277,0.0
6.103514594146556,1.7713632570122286,4.313236732377292,4.41,1.9219503520266017,0.0,-0.1931632466068241,0.0
7.236233200406127,1.7713632570122286,4.202984340599457,4.41,1.031770318119146,0.0,-0.04025044396822635,0.0
7.245216430110557,1.7713632570122286,4.2026396979037335,4.41,1.0039048892150702,0.0,-0.038496334207021574,0.0
7.256861885208904,1.7713632570122286,4.202208589616955,4.41,0.9653614345816705,0.0,-0.03624520201552099,0.0
7.278513810492059,1.7713632570122286,4.201469351262717,4.41,0.8795120212407133,0.0,-0.031942233307028486,0.0
7.283366191776585,1.7713632570122286,4.201310554746389,4.41,0.8582134328194229,0.0,-0.030989749021127957,0.0
7.289783586832925,1.7713632570122286,4.201112147204363,4.41,0.8233978561518323,0.0,-0.029565678866922365,0.0
7.2949904675769135,1.7713632570122286,4.20095411161724,4.41,0.7934603466674074,0.0,-0.028409756483510403,0.0
7.298580191609518,1.7713632570122286,4.20084515883476,4.41,0.7728198428198804,0.0,-0.02764202473873767,0.0
7.3086856482617755,1.7713632570122286,4.200559469404998,4.41,0.6421226116211086,0.0,-0.023503206248664015,0.0
7.29544352507927,1.7713632570122286,4.200963948102999,4.41,0.23198975443030556,0.0,-0.011386247038851839,0.0
7.24131514255178,1.7713632570122286,4.202939478573543,4.41,0.03159297213251755,0.0,1.3930984802169866E-4,0.0
7.105404946303348,1.7713632570122286,4.210451259716518,4.41,-0.2860098514494791,0.0,0.03502736251892317,0.0
6.9412206643902365,1.7713632570122286,4.2242723555905535,4.41,-0.5589370878551546,0.0,0.08718017156701502,0.0
